m,b,loss
1.00722365599443,0.013463345940556782,9.218019110743999
1.0072239942498427,0.01344074036619008,9.21801399960147
1.0072243324891668,0.013418135867017612,9.218008888945128
1.007224670712403,0.013395532442988236,9.218003778774921
1.0072250089195525,0.013372930094050817,9.217998669090822
1.0072253471106156,0.01335032882015422,9.21799355989279
1.0072256852855934,0.013327728621247311,9.217988451180748
1.0072260234444863,0.01330512949727896,9.217983342954684
1.0072263615872954,0.013282531448198041,9.217978235214524
1.0072266997140213,0.013259934473953428,9.21797312796024
1.0072270378246648,0.013237338574493997,9.217968021191773
1.0072273759192267,0.013214743749768628,9.217962914909085
1.0072277139977077,0.013192149999726205,9.217957809112141
1.0072280520601087,0.013169557324315613,9.217952703800876
1.00722839010643,0.013146965723485735,9.217947598975245
1.0072287281366732,0.013124375197185466,9.217942494635205
1.0072290661508383,0.013101785745363694,9.217937390780715
1.0072294041489265,0.013079197367969314,9.217932287411726
1.0072297421309382,0.013056610064951223,9.217927184528191
1.0072300800968745,0.013034023836258322,9.21792208213006
1.007230418046736,0.01301143868183951,9.217916980217295
1.0072307559805236,0.012988854601643694,9.217911878789845
1.0072310938982378,0.012966271595619779,9.217906777847661
1.0072314317998798,0.012943689663716673,9.217901677390701
1.00723176968545,0.012921108805883288,9.217896577418916
1.0072321075549493,0.012898529022068537,9.217891477932266
1.0072324454083783,0.012875950312221336,9.217886378930695
1.007232783245738,0.012853372676290607,9.217881280414165
1.0072331210670291,0.012830796114225268,9.217876182382618
1.0072334588722522,0.012808220625974242,9.217871084836036
1.0072337966614084,0.012785646211486456,9.21786598777435
1.0072341344344982,0.012763072870710837,9.217860891197514
1.0072344721915223,0.012740500603596317,9.217855795105484
1.0072348099324815,0.01271792941009183,9.217850699498214
1.0072351476573769,0.012695359290146311,9.217845604375665
1.0072354853662089,0.012672790243708697,9.217840509737782
1.0072358230589782,0.01265022227072793,9.217835415584526
1.007236160735686,0.012627655371152955,9.217830321915834
1.0072364983963327,0.012605089544932715,9.217825228731693
1.0072368360409192,0.012582524792016155,9.217820136032012
1.0072371736694463,0.012559961112352228,9.217815043816797
1.0072375112819145,0.012537398505889884,9.21780995208596
1.007237848878325,0.012514836972578082,9.217804860839491
1.007238186458678,0.012492276512365777,9.217799770077294
1.0072385240229749,0.012469717125201932,9.217794679799367
1.007238861571216,0.012447158811035506,9.21778959000564
1.0072391991034022,0.012424601569815464,9.217784500696077
1.0072395366195344,0.012402045401490775,9.217779411870643
1.0072398741196131,0.012379490306010408,9.217774323529264
1.0072402116036392,0.012356936283323332,9.217769235671911
1.0072405490716134,0.012334383333378527,9.217764148298551
1.0072408865235367,0.012311831456124968,9.217759061409117
1.0072412239594097,0.012289280651511632,9.217753975003557
1.0072415613792332,0.012266730919487503,9.217748889081848
1.0072418987830076,0.012244182260001565,9.21774380364393
1.0072422361707343,0.012221634673002805,9.21773871868977
1.0072425735424138,0.012199088158440211,9.217733634219297
1.0072429108980465,0.012176542716262773,9.21772855023249
1.0072432482376337,0.012153998346419488,9.217723466729286
1.0072435855611759,0.01213145504885935,9.217718383709654
1.0072439228686738,0.012108912823531359,9.21771330117354
1.0072442601601284,0.012086371670384516,9.2177082191209
1.0072445974355404,0.012063831589367824,9.217703137551664
1.0072449346949104,0.01204129258043029,9.217698056465835
1.0072452719382392,0.01201875464352092,9.217692975863331
1.0072456091655275,0.011996217778588726,9.21768789574412
1.0072459463767764,0.011973681985582725,9.21768281610814
1.0072462835719864,0.011951147264451928,9.217677736955368
1.0072466207511583,0.011928613615145354,9.217672658285743
1.0072469579142929,0.011906081037612025,9.217667580099219
1.0072472950613909,0.011883549531800963,9.217662502395754
1.0072476321924528,0.011861019097661194,9.217657425175311
1.00724796930748,0.011838489735141747,9.217652348437818
1.0072483064064728,0.01181596144419165,9.217647272183244
1.007248643489432,0.011793434224759938,9.21764219641157
1.0072489805563587,0.011770908076795646,9.217637121122705
1.0072493176072532,0.011748383000247808,9.217632046316622
1.0072496546421166,0.011725858995065468,9.217626971993285
1.0072499916609494,0.011703336061197667,9.217621898152627
1.0072503286637526,0.011680814198593448,9.217616824794623
1.007250665650527,0.011658293407201861,9.217611751919218
1.0072510026212729,0.011635773686971952,9.217606679526362
1.0072513395759914,0.011613255037852778,9.217601607616016
1.0072516765146835,0.01159073745979339,9.217596536188138
1.0072520134373495,0.011568220952742845,9.217591465242679
1.0072523503439905,0.011545705516650205,9.21758639477957
1.007252687234607,0.011523191151464529,9.2175813247988
1.0072530241092001,0.011500677857134883,9.217576255300303
1.0072533609677703,0.011478165633610331,9.217571186284042
1.0072536978103184,0.011455654480839943,9.217566117749953
1.007254034636845,0.011433144398772792,9.217561049698011
1.0072543714473512,0.01141063538735795,9.217555982128172
1.0072547082418375,0.011388127446544495,9.217550915040382
1.0072550450203048,0.011365620576281507,9.217545848434582
1.0072553817827539,0.011343114776518065,9.217540782310758
1.0072557185291853,0.011320610047203254,9.217535716668827
1.0072560552596002,0.011298106388286159,9.217530651508774
1.007256391973999,0.011275603799715869,9.21752558683053
1.0072567286723826,0.011253102281441473,9.217520522634059
1.0072570653547517,0.011230601833412067,9.217515458919321
1.0072574020211071,0.011208102455576744,9.217510395686261
1.0072577386714496,0.011185604147884602,9.217505332934827
1.0072580753057798,0.011163106910284744,9.217500270665015
1.0072584119240986,0.011140610742726273,9.21749520887672
1.0072587485264068,0.011118115645158294,9.217490147569931
1.0072590851127052,0.011095621617529914,9.2174850867446
1.0072594216829944,0.011073128659790243,9.217480026400676
1.0072597582372753,0.011050636771888393,9.217474966538102
1.0072600947755486,0.011028145953773478,9.21746990715685
1.0072604312978148,0.011005656205394619,9.217464848256865
1.007260767804075,0.010983167526700935,9.21745978983811
1.00726110429433,0.010960679917641547,9.217454731900537
1.0072614407685805,0.010938193378165581,9.217449674444074
1.007261777226827,0.010915707908222163,9.217444617468717
1.0072621136690705,0.010893223507760421,9.2174395609744
1.0072624500953118,0.01087074017672949,9.217434504961078
1.0072627865055515,0.010848257915078506,9.217429449428694
1.0072631228997906,0.010825776722756603,9.217424394377232
1.0072634592780294,0.010803296599712919,9.217419339806614
1.0072637956402692,0.010780817545896597,9.217414285716819
1.0072641319865105,0.010758339561256781,9.217409232107773
1.007264468316754,0.010735862645742618,9.217404178979459
1.0072648046310007,0.010713386799303257,9.217399126331815
1.007265140929251,0.01069091202188785,9.217394074164803
1.007265477211506,0.01066843831344555,9.21738902247837
1.0072658134777663,0.010645965673925513,9.217383971272493
1.0072661497280326,0.010623494103276896,9.217378920547084
1.007266485962306,0.010601023601448864,9.217373870302133
1.0072668221805867,0.010578554168390576,9.217368820537576
1.0072671583828758,0.0105560858040512,9.217363771253378
1.0072674945691742,0.010533618508379906,9.217358722449488
1.0072678307394825,0.010511152281325863,9.217353674125862
1.0072681668938013,0.010488687122838243,9.217348626282453
1.0072685030321316,0.010466223032866224,9.21734357891922
1.0072688391544742,0.010443760011358983,9.217338532036116
1.0072691752608296,0.010421298058265699,9.217333485633084
1.0072695113511987,0.010398837173535555,9.217328439710085
1.0072698474255823,0.010376377357117737,9.217323394267094
1.007270183483981,0.010353918608961432,9.217318349304037
1.0072705195263958,0.01033146092901583,9.21731330482087
1.0072708555528274,0.010309004317230124,9.217308260817568
1.0072711915632762,0.010286548773553507,9.21730321729405
1.0072715275577435,0.010264094297935181,9.217298174250312
1.0072718635362297,0.010241640890324342,9.217293131686292
1.0072721994987357,0.010219188550670194,9.21728808960193
1.0072725354452623,0.01019673727892194,9.217283047997213
1.0072728713758101,0.010174287075028788,9.21727800687205
1.00727320729038,0.010151837938939945,9.217272966226437
1.0072735431889728,0.010129389870604626,9.217267926060297
1.0072738790715892,0.010106942869972043,9.21726288637361
1.0072742149382299,0.010084496936991413,9.217257847166316
1.0072745507888956,0.010062052071611954,9.217252808438356
1.0072748866235872,0.010039608273782889,9.21724777018972
1.0072752224423054,0.010017165543453442,9.217242732420349
1.007275558245051,0.009994723880572839,9.217237695130184
1.0072758940318247,0.00997228328509031,9.217232658319183
1.0072762298026274,0.009949843756955082,9.217227621987309
1.0072765655574596,0.00992740529611639,9.217222586134513
1.0072769012963223,0.009904967902523473,9.21721755076075
1.0072772370192162,0.009882531576125567,9.21721251586597
1.007277572726142,0.009860096316871913,9.217207481450131
1.0072779084171006,0.009837662124711754,9.217202447513191
1.0072782440920924,0.009815228999594335,9.21719741405509
1.0072785797511186,0.009792796941468906,9.217192381075797
1.0072789153941797,0.009770365950284717,9.217187348575262
1.0072792510212767,0.00974793602599102,9.217182316553437
1.00727958663241,0.00972550716853707,9.217177285010296
1.0072799222275806,0.009703079377872124,9.217172253945765
1.0072802578067892,0.009680652653945444,9.217167223359798
1.0072805933700366,0.009658226996706291,9.217162193252374
1.0072809289173235,0.00963580240610393,9.217157163623439
1.0072812644486506,0.00961337888208763,9.217152134472927
1.0072815999640188,0.009590956424606658,9.217147105800818
1.0072819354634288,0.00956853503361029,9.21714207760707
1.0072822709468816,0.009546114709047798,9.217137049891608
1.0072826064143774,0.009523695450868456,9.21713202265441
1.0072829418659175,0.009501277259021548,9.217126995895413
1.0072832773015024,0.009478860133456354,9.217121969614603
1.0072836127211329,0.009456444074122158,9.217116943811904
1.0072839481248095,0.009434029080968246,9.217111918487289
1.0072842835125335,0.00941161515394391,9.217106893640684
1.0072846188843052,0.009389202292998437,9.217101869272076
1.0072849542401257,0.009366790498081127,9.217096845381402
1.0072852895799955,0.009344379769141271,9.21709182196863
1.0072856249039155,0.009321970106128168,9.217086799033707
1.0072859602118864,0.00929956150899112,9.217081776576563
1.0072862955039088,0.00927715397767943,9.2170767545972
1.007286630779984,0.009254747512142407,9.21707173309554
1.007286966040112,0.009232342112329355,9.21706671207156
1.0072873012842942,0.009209937778189589,9.217061691525195
1.007287636512531,0.009187534509672418,9.217056671456398
1.007287971724823,0.009165132306727159,9.217051651865125
1.0072883069211716,0.009142731169303132,9.217046632751346
1.007288642101577,0.009120331097349655,9.217041614115008
1.0072889772660403,0.009097932090816054,9.217036595956063
1.007289312414562,0.00907553414965165,9.217031578274463
1.0072896475471431,0.00905313727380577,9.217026561070178
1.007289982663784,0.009030741463227746,9.21702154434314
1.0072903177644856,0.009008346717866912,9.217016528093316
1.007290652849249,0.008985953037672603,9.217011512320662
1.0072909879180745,0.008963560422594153,9.217006497025114
1.007291322970963,0.008941168872580903,9.21700148220665
1.0072916580079154,0.008918778387582196,9.21699646786523
1.0072919930289324,0.008896388967547375,9.216991454000782
1.0072923280340147,0.008874000612425789,9.216986440613269
1.007292663023163,0.008851613322166786,9.216981427702661
1.007292997996378,0.008829227096719718,9.216976415268899
1.0072933329536609,0.008806841936033937,9.21697140331195
1.007293667895012,0.008784457840058803,9.216966391831741
1.007294002820432,0.008762074808743673,9.21696138082825
1.0072943377299222,0.00873969284203791,9.216956370301443
1.0072946726234828,0.008717311939890875,9.216951360251247
1.007295007501115,0.008694932102251937,9.216946350677617
1.007295342362819,0.008672553329070461,9.216941341580547
1.0072956772085961,0.008650175620295821,9.216936332959936
1.007296012038447,0.00862779897587739,9.21693132481577
1.0072963468523721,0.00860542339576454,9.216926317148006
1.0072966816503726,0.008583048879906656,9.216921309956598
1.0072970164324486,0.008560675428253112,9.216916303241486
1.0072973511986016,0.008538303040753295,9.21691129700264
1.007297685948832,0.00851593171735659,9.216906291240003
1.0072980206831406,0.008493561458012383,9.21690128595354
1.0072983554015282,0.008471192262670067,9.216896281143198
1.0072986901039953,0.00844882413127903,9.216891276808935
1.0072990247905431,0.008426457063788672,9.216886272950713
1.007299359461172,0.008404091060148389,9.216881269568471
1.007299694115883,0.008381726120307579,9.216876266662164
1.0073000287546765,0.008359362244215646,9.21687126423177
1.0073003633775537,0.008336999431821996,9.216866262277218
1.0073006979845152,0.008314637683076033,9.216861260798478
1.0073010325755616,0.008292276997927167,9.21685625979549
1.0073013671506938,0.008269917376324811,9.216851259268221
1.0073017017099124,0.008247558818218379,9.216846259216634
1.0073020362532183,0.008225201323557288,9.21684125964067
1.0073023707806124,0.008202844892290957,9.216836260540282
1.007302705292095,0.008180489524368808,9.216831261915432
1.0073030397876677,0.008158135219740265,9.21682626376608
1.0073033742673303,0.00813578197835475,9.216821266092154
1.007303708731084,0.008113429800161696,9.216816268893638
1.0073040431789295,0.008091078685110532,9.216811272170482
1.0073043776108677,0.008068728633150696,9.216806275922623
1.0073047120268992,0.00804637964423162,9.216801280150051
1.0073050464270248,0.008024031718302743,9.216796284852672
1.007305380811245,0.008001684855313504,9.216791290030477
1.0073057151795612,0.00797933905521335,9.216786295683416
1.0073060495319737,0.007956994317951724,9.216781301811428
1.0073063838684833,0.007934650643478074,9.216776308414477
1.0073067181890905,0.00791230803174185,9.21677131549253
1.0073070524937964,0.007889966482692507,9.216766323045519
1.007307386782602,0.007867625996279501,9.216761331073418
1.0073077210555075,0.007845286572452285,9.216756339576184
1.007308055312514,0.007822948211160322,9.216751348553748
1.0073083895536221,0.007800610912353072,9.216746358006075
1.0073087237788325,0.007778274675980001,9.216741367933146
1.007309057988146,0.007755939501990578,9.21673637833487
1.0073093921815637,0.007733605390334274,9.216731389211247
1.007309726359086,0.0077112723409605574,9.216726400562193
1.0073100605207137,0.007688940353818904,9.216721412387685
1.0073103946664477,0.00766660942885879,9.216716424687686
1.0073107287962886,0.007644279566029694,9.216711437462111
1.007311062910237,0.007621950765281098,9.216706450710962
1.007311397008294,0.007599623026562486,9.216701464434163
1.0073117310904602,0.0075772963498233455,9.216696478631693
1.0073120651567364,0.007554970735013166,9.216691493303479
1.0073123992071233,0.007532646182081437,9.216686508449499
1.0073127332416218,0.007510322690977653,9.216681524069706
1.0073130672602326,0.007488000261651309,9.216676540164036
1.0073134012629563,0.007465678894051903,9.216671556732454
1.0073137352497936,0.007443358588128936,9.216666573774924
1.0073140692207454,0.0074210393438319125,9.21666159129139
1.0073144031758128,0.00739872116111034,9.216656609281813
1.007314737114996,0.007376404039913721,9.21665162774615
1.0073150710382959,0.007354087980191569,9.216646646684357
1.0073154049457134,0.0073317729818933985,9.216641666096358
1.0073157388372491,0.007309459044968722,9.21663668598215
1.0073160727129038,0.007287146169367059,9.216631706341675
1.0073164065726785,0.007264834355037931,9.216626727174877
1.0073167404165737,0.007242523601930856,9.216621748481726
1.00731707424459,0.007220213909995361,9.216616770262164
1.0073174080567286,0.007197905279180975,9.216611792516145
1.00731774185299,0.007175597709437226,9.216606815243647
1.0073180756333748,0.007153291200713646,9.216601838444587
1.007318409397884,0.0071309857529597695,9.216596862118962
1.0073187431465183,0.007108681366125134,9.216591886266697
1.0073190768792786,0.007086378040159279,9.21658691088776
1.0073194105961654,0.0070640757750117435,9.216581935982099
1.0073197442971793,0.007041774570632073,9.216576961549658
1.0073200779823215,0.007019474426969815,9.216571987590427
1.0073204116515926,0.006997175343974518,9.216567014104317
1.0073207453049933,0.006974877321595733,9.216562041091322
1.0073210789425242,0.006952580359783012,9.216557068551392
1.0073214125641863,0.006930284458485914,9.21655209648445
1.0073217461699802,0.006907989617653996,9.216547124890486
1.007322079759907,0.0068856958372368205,9.216542153769431
1.0073224133339669,0.006863403117183948,9.21653718312125
1.007322746892161,0.006841111457444946,9.216532212945905
1.0073230804344901,0.006818820857969381,9.216527243243354
1.0073234139609548,0.006796531318706825,9.216522274013522
1.007323747471556,0.006774242839606849,9.216517305256382
1.0073240809662942,0.00675195542061903,9.216512336971903
1.0073244144451703,0.006729669061692944,9.216507369160023
1.007324747908185,0.006707383762778174,9.21650240182071
1.0073250813553394,0.0066850995238243015,9.216497434953903
1.007325414786634,0.00666281634478091,9.216492468559563
1.0073257482020692,0.006640534225597584,9.216487502637658
1.0073260816016463,0.0066182531662239185,9.21648253718812
1.0073264149853658,0.006595973166609503,9.216477572210925
1.0073267483532284,0.006573694226703931,9.216472607706015
1.007327081705235,0.006551416346456802,9.216467643673354
1.0073274150413865,0.006529139525817712,9.216462680112894
1.0073277483616832,0.006506863764736264,9.216457717024584
1.007328081666126,0.006484589063162063,9.21645275440839
1.007328414954716,0.006462315421044715,9.216447792264251
1.0073287482274536,0.00644004283833383,9.216442830592133
1.0073290814843399,0.006417771314979018,9.21643786939199
1.007329414725375,0.00639550085092989,9.216432908663792
1.0073297479505605,0.0063732314461360665,9.216427948407466
1.0073300811598966,0.006350963100547163,9.216422988622988
1.007330414353384,0.0063286958141128,9.216418029310297
1.0073307475310238,0.006306429586782602,9.216413070469356
1.0073310806928166,0.006284164418506195,9.21640811210013
1.0073314138387632,0.006261900309233207,9.216403154202565
1.0073317469688643,0.006239637258913267,9.216398196776604
1.0073320800831205,0.006217375267496007,9.216393239822226
1.0073324131815329,0.006195114334931065,9.21638828333937
1.007332746264102,0.006172854461168077,9.216383327327998
1.0073330793308286,0.006150595646156682,9.216378371788055
1.0073334123817133,0.006128337889846522,9.21637341671951
1.0073337454167572,0.0061060811921872455,9.21636846212231
1.0073340784359608,0.006083825553128496,9.216363507996409
1.007334411439325,0.006061570972619926,9.216358554341769
1.0073347444268506,0.006039317450611185,9.216353601158342
1.007335077398538,0.006017064987051927,9.216348648446084
1.0073354103543883,0.005994813581891812,9.216343696204943
1.0073357432944021,0.005972563235080495,9.21633874443489
1.0073360762185801,0.00595031394656764,9.216333793135862
1.0073364091269232,0.005928065716302911,9.216328842307828
1.0073367420194324,0.005905818544235974,9.216323891950735
1.007337074896108,0.005883572430316496,9.216318942064534
1.0073374077569508,0.00586132737449415,9.2163139926492
1.0073377406019617,0.005839083376718608,9.216309043704664
1.0073380734311415,0.005816840436939546,9.2163040952309
1.0073384062444906,0.005794598555106644,9.216299147227856
1.00733873904201,0.005772357731169582,9.216294199695476
1.0073390718237007,0.005750117965078043,9.216289252633734
1.0073394045895634,0.005727879256781714,9.216284306042581
1.0073397373395985,0.005705641606230279,9.216279359921968
1.0073400700738069,0.00568340501337343,9.21627441427184
1.0073404027921895,0.0056611694781608605,9.216269469092165
1.0073407354947468,0.005638935000542264,9.216264524382904
1.0073410681814796,0.005616701580467337,9.216259580144001
1.0073414008523889,0.005594469217885784,9.216254636375414
1.0073417335074752,0.005572237912747305,9.216249693077105
1.0073420661467396,0.005550007665001602,9.216244750249018
1.0073423987701824,0.005527778474598383,9.21623980789112
1.0073427313778045,0.005505550341487358,9.21623486600335
1.0073430639696068,0.005483323265618241,9.216229924585676
1.0073433965455898,0.005461097246940743,9.216224983638057
1.0073437291057545,0.005438872285404583,9.216220043160432
1.0073440616501017,0.005416648380959478,9.216215103152777
1.007344394178632,0.00539442553355515,9.216210163615026
1.007344726691346,0.005372203743141323,9.21620522454715
1.0073450591882447,0.005349983009667722,9.216200285949098
1.007345391669329,0.005327763333084078,9.216195347820832
1.007345724134599,0.005305544713340118,9.216190410162291
1.0073460565840562,0.005283327150385577,9.216185472973443
1.0073463890177008,0.005261110644170192,9.216180536254239
1.0073467214355338,0.005238895194643701,9.216175600004647
1.0073470538375562,0.0052166808017558445,9.216170664224613
1.0073473862237683,0.005194467465456363,9.216165728914083
1.007347718594171,0.0051722551856950025,9.216160794073007
1.0073480509487651,0.005150043962421511,9.216155859701372
1.0073483832875514,0.005127833795585641,9.21615092579911
1.0073487156105305,0.005105624685137142,9.216145992366187
1.0073490479177032,0.005083416631025769,9.216141059402549
1.0073493802090705,0.005061209633201283,9.216136126908157
1.007349712484633,0.005039003691613439,9.21613119488296
1.0073500447443913,0.005016798806211999,9.216126263326926
1.007350376988346,0.004994594976946728,9.216121332239991
1.0073507092164984,0.004972392203767394,9.216116401622129
1.007351041428849,0.004950190486623767,9.216111471473294
1.0073513736253983,0.004927989825465615,9.216106541793419
1.0073517058061472,0.004905790220242715,9.216101612582484
1.0073520379710965,0.004883591670904843,9.21609668384044
1.0073523701202471,0.004861394177401778,9.216091755567241
1.0073527022535997,0.004839197739683301,9.216086827762826
1.007353034371155,0.004817002357699192,9.216081900427184
1.0073533664729135,0.00479480803139924,9.21607697356024
1.0073536985588762,0.004772614760733232,9.216072047161967
1.0073540306290438,0.00475042254565096,9.216067121232301
1.0073543626834172,0.004728231386102217,9.216062195771219
1.007354694721997,0.004706041282036799,9.216057270778665
1.007355026744784,0.004683852233404502,9.2160523462546
1.0073553587517787,0.004661664240155126,9.216047422198972
1.0073556907429824,0.004639477302238474,9.21604249861174
1.0073560227183953,0.004617291419604351,9.216037575492859
1.0073563546780184,0.004595106592202565,9.216032652842298
1.0073566866218524,0.004572922819982924,9.21602773065999
1.0073570185498981,0.004550740102895243,9.216022808945908
1.0073573504621562,0.004528558440889335,9.216017887699977
1.0073576823586277,0.004506377833915017,9.216012966922204
1.0073580142393128,0.004484198281922107,9.216008046612506
1.0073583461042128,0.00446201978486043,9.216003126770847
1.0073586779533281,0.004439842342679807,9.215998207397188
1.0073590097866598,0.004417665955330066,9.215993288491472
1.0073593416042084,0.004395490622761035,9.215988370053678
1.0073596734059744,0.004373316344922544,9.215983452083734
1.0073600051919591,0.004351143121764429,9.21597853458161
1.0073603369621629,0.004328970953236525,9.215973617547274
1.0073606687165866,0.00430679983928867,9.215968700980644
1.0073610004552311,0.004284629779870706,9.215963784881712
1.007361332178097,0.004262460774932474,9.215958869250407
1.007361663885185,0.0042402928244238206,9.215953954086707
1.0073619955764959,0.0042181259282945945,9.215949039390566
1.0073623272520307,0.004195960086494647,9.215944125161919
1.0073626589117897,0.004173795298973828,9.215939211400741
1.007362990555774,0.0041516315656819945,9.21593429810698
1.0073633221839842,0.004129468886569004,9.215929385280587
1.0073636537964212,0.004107307261584715,9.215924472921522
1.0073639853930856,0.004085146690678989,9.215919561029741
1.007364316973978,0.004062987173801693,9.215914649605217
1.0073646485390997,0.004040828710902693,9.215909738647868
1.0073649800884508,0.004018671301931858,9.215904828157687
1.0073653116220325,0.00399651494683906,9.215899918134594
1.0073656431398452,0.003974359645574173,9.215895008578583
1.0073659746418901,0.003952205398087076,9.215890099489574
1.0073663061281675,0.003930052204327642,9.215885190867539
1.0073666375986785,0.0039079000642457595,9.215880282712435
1.0073669690534235,0.003885748977791306,9.215875375024225
1.0073673004924035,0.003863598944914171,9.215870467802837
1.0073676319156193,0.003841449965564242,9.215865561048258
1.0073679633230714,0.0038193020396914104,9.215860654760423
1.0073682947147606,0.0037971551672455694,9.215855748939305
1.007368626090688,0.003775009348176615,9.215850843584843
1.007368957450854,0.0037528645824344443,9.215845938696997
1.0073692887952594,0.003730720869968958,9.215841034275725
1.007369620123905,0.003708578210730058,9.215836130320987
1.0073699514367915,0.0036864366046676497,9.215831226832723
1.0073702827339197,0.003664296051731642,9.215826323810901
1.0073706140152903,0.003642156551871944,9.215821421255487
1.007370945280904,0.0036200181050384693,9.215816519166426
1.007371276530762,0.0035978807111811313,9.215811617543652
1.0073716077648645,0.0035757443702498447,9.21580671638716
1.0073719389832123,0.003553609082194532,9.215801815696873
1.0073722701858066,0.0035314748469651154,9.215796915472781
1.0073726013726476,0.0035093416645115157,9.215792015714792
1.0073729325437362,0.0034872095347836616,9.215787116422907
1.0073732636990733,0.0034650784577314837,9.215782217597058
1.0073735948386597,0.003442948433304911,9.215777319237208
1.0073739259624959,0.003420819461453877,9.215772421343305
1.0073742570705828,0.0033986915421283202,9.21576752391532
1.0073745881629212,0.003376564675278177,9.215762626953193
1.0073749192395118,0.0033544388608533885,9.21575773045688
1.0073752503003552,0.0033323140988038976,9.215752834426361
1.0073755813454524,0.0033101903890796515,9.215747938861545
1.0073759123748038,0.003288067731630597,9.215743043762432
1.0073762433884106,0.0032659461264066855,9.21573814912897
1.0073765743862733,0.0032438255733578695,9.21573325496109
1.0073769053683925,0.0032217060724341034,9.215728361258776
1.0073772363347693,0.003199587623585346,9.215723468021958
1.0073775672854042,0.003177470226761556,9.215718575250609
1.007377898220298,0.0031553538819126966,9.215713682944694
1.0073782291394517,0.0031332385889887306,9.215708791104142
1.0073785600428655,0.003111124347939625,9.21570389972893
1.0073788909305406,0.0030890111587153516,9.215699008819001
1.0073792218024775,0.0030668990212658815,9.215694118374325
1.0073795526586773,0.0030447879355411894,9.215689228394838
1.0073798834991403,0.00302267790149125,9.215684338880505
1.0073802143238675,0.0030005689190660424,9.215679449831292
1.0073805451328597,0.0029784609882155502,9.215674561247138
